decline come even Butterfield's dividend up 38% support almost 42% growth earning past three year,1
investor may eschew Butterfield (good chance never even hear) management continue play long game expand presence key market diversify business,1
no get around :,2
Butterfield favorite highyield bank stock; may even favorite bank stock period,1
keep read learn more excellent,2
undertheradar bank make especially compelling right now,1
key metric move right direction,1
net interest margin important metric bank stock,2
measure much interest charge keep after pay interest deposit source capital,2
after recent acquisition Channel Islands banking business Dutch ABN AMRO Bank Butterfield see net interest margin fall sharply 338% fourth quarter 2018 259%,3
however expect change loan deposit mix follow acquisition management's effort integrate new Channel Islands bank operation start pay off,2
net interest margin improve slightly third fourth quarter management say likely continue improve,1
management credit Channel Islands expansion helping boost noninterest income almost 7% quarter largely fee earn various banking service,1
important metric remain strong starting improve,2
Less year since Butterfield spend $208 million acquire ABN AMRO's Channel Islands banking business still not completely clear kind return investor see new asset,2
however see affect Butterfield important metric interim :,2
return asset return equity :,2
yes metric contract past year largely result recent acquisition but also interest rate decline much debt exposure United States mortgageback security,2
however Butterfield continue substantially outperform 1% 10% respective benchmark bank aim for,1
moreover expectation see metric trend back upward; net interest margin Butterfield report sequential improvement third quarter fourth quarter 2019,1
undertheradar buy,1
whether look income growth good value solid margin safety think Butterfield radar,2
profitable metric show expect see earning begin grow near future management get leg fully underneath after last year's expansion Channel Islands,1
dividend yield 5% recent price well protect payout ratio below 40%,1
lastly Butterfield stock cheap,1
share trade 103 time 2019 earning,2
20% 30% cheap big United States bank put bluntly Butterfield's return profile significantly better most,1
put together highly profitable bank trading low valuation less profitable peer,1
big 5% dividend yield Butterfield great stock buy hold even take market time come around,1
not look back too far find,2
time Biogen BristolMyers Squibb claim similar market cap,2
case spring 2015,2
since then though two drugmaker ' path diverge dramatically,2
legitimate reason investor would want consider buy Biogen BristolMyers Squibb right now,2
Biogen BMS stack up against other,2
case Biogen,2
think three top reason potentially buy Biogen stock,2
sale spinal muscular atrophy drug continue soar jump 16% year year fourth quarter 2019 $543 million,1
worry Novartis ' sma gene therapy Zolgensma may seriously hurt Spinraza largely subside,1
international market present opportunity sustain sale growth spinraza,2
until recently probably not include Biogen's multiple sclerosis franchise strong reason consider stock,2
biotech's MS sale not give investor anything get excited about,2
however Biogen score important victory early month,1
United States Patent Trademark Office's Patent Trial Appeal Board rule against Mylan's challenge Biogen's key patent MS drug Tecfidera,1
Tecfidera be far Biogen's biggestsell drug,1
PTAB ruling mean Tecfidera likely not generic competition until 2028,1
great news,1
Biogen able count sustain revenue blockbuster MS drug,1
but probably most important reason think invest Biogen biotech's pipeline,2
after neardeath experience experimental Alzheimer's disease drug aducanumab Biogen shock biopharmaceutical world October announce plan file FDA approval drug base new clinical datum,2
definitely not slam dunk aducanumab win FDA approval,2
do though Biogen almost certainly another future blockbuster lineup,2
Biogen pipeline candidate notably include BIIB067 target rare form amyotrophic lateral sclerosis ischemic stroke drug BIIB093,2
however aducanumab stand Biogen's lottery ticket could pay off huge way,2
case BristolMyers Squibb,2
BMS though not point only one drug one franchise Biogen,2
first reason think BMS stock worthy consideration company's entire current lineup,2
market researcher EvaluatePharma crunch number last year predict world's big blockbuster 2024,2
two BMS ' drug make top five : blood thin Eliquis cancer immunotherapy Opdivo,2
also add arthritis drug Orencia multiple myeloma drug Empliciti list winner BMS ' lineup,2
thank company's recent acquisition Celgene BMS even more rich,1
blood cancer drug Revlimid rank one most successful drug market,2
Celgene's multiple myeloma drug Pomalyst solid tumor drug Abraxane also make immediate contribution BMS ' growth,2
however think pipeline Celgene bring table second top reason invest BMS,2
drugmaker could several potential blockbuster destine FDA approval within next year two include MS drug ozanimod (which also potential treat Crohn's disease ulcerative colitis),2
cancer cell therapy lisocel idecel,2
Bms already plenty pipeline program even before Celgene acquisition,2
most promising focus,2
Opdivo Yervoy treat additional type cancer,2
also key reason buy BMS Biogen not claim : great dividend,1
view BMS one more attractive dividend stock market right now dividend yield 27%,1
expectation company able boost dividend payout significantly next year current product pipeline deliver robust earning growth,1
better buy,1
Biogen could easily big winner,1
BristolMyers Squibb aducanumab win FDA approval,1
however risk high Alzheimer's disease drug could fail secure approval,3
without aducanumab Biogen not nearly attractive,3
Bms ' egg spread across multiple basket,2
one pipeline setback not devastating,2
think latestage program BMS pick up Celgene buyout pretty good prospect win regulatory approval become commercial success,2
income investor BristolMyers Squibb without question well pick since Biogen not offer dividend,2
even growth investor though think BMS get nod growth potential come low risk level,1
want stock deliver solid total return allow sleep peacefully night view go BristolMyers Squibb,1
Ao,2
Smith not household name investor but maybe after 26 consecutive year dividend increase,1
average annual dividend increase last decade roughly 11% too solid dividend growth stock,1
only problem industrial company face headwind one most important global market : China,3
thing only get bad,3
stock price down roughly 35% 2018 high,3
supply basic need good business,2
Ao,2
Smith not exciting way,3
breadandbutter product water heater though expand reach similarly boring fare like water air purification,2
thing be people develop market take hot water grant; safe reliable water heater still affordable luxury develop market like China,2
try take cold shower understand anyone afford water heater buy one,2
many year Smith focus two core market : North America China,2
today slowgrow north american market make up around 64% revenue,2
rest come largely China,2
great business,1
long time country spend vast amount money build new home citizen move rural area big city,2
put number that Smith's China business expand annualize rate 19% 2009 2018,2
huge number help explain country important company's financial result future,2
only thing be China not great lately AO Smith,2
trouble China,2
issue start 2018 China's growth begin ebb little,3
not exactly bad year,2
AO Smith revenue rest world segment consist mostly China up around 5%,1
problem earning division flat,3
thing get bad 2019 China's economy start show more serious sign slow,3
last year earning rest world group decline nearly 75%,3
fourth quarter 2019 drop stagger 96% !,3
terrible measure help explain stock fall,2
however company hardly sit idle hope thing get well,2
trim operation rationalize business focus balance operation China underlie demand see,2
Smith report fourthquarter 2019 earning actually sound relatively upbeat chinese operation expect 25% sale jump,1
not exactly scream win would huge improvement 2019's result sale China fall 19% year,2
Q4 2019 conference call CEO Kevin Wheeler comment :,2
near term chinese economy remain weak,3
strong premium brand broad product offer key product category broad distribution reputation quality innovation,2
time well position maximize favorable demographic,2
China India enhance shareholder value,2
say first quarter expect weak Lunar New Year holiday,2
after that Smith assume result would start pick up,2
only coronavirus crop up issue steadily grow intensity effectively shut down entire region China,3
AO Smith's conference call basically admit covid-19 outbreak wildcard :,2
2020 EPS guidance exclude potential impact business develop coronavirus originate China,2
although clearly too soon tell bad be answer,2
AO Smith's chinese operation 2020 probably perform bad originally expect,3
not good news since company finally get handle business region follow two difficult year,3
save grace here however nearly twothird sale company come,2
develop market slow steady growth rate drive wellwear replacement cycle,2
China could clip earning but not completely derail,2
furthermore company's balance sheet provide firm foundation weather storm,2
put number that Smith's debttoequity ratio ultralow 005 so,1
cover interest expense incredibly strong 43 time,2
payout ratio 40%,2
payout ratio up recent past earning down 2019 hardly concern figure,1
company clearly deal headwind face,2
another tough year,2
point investor probably expect 2020 rough year,2
AO Smith's rest world segment largely make up chinese operation,2
mean company's forecast 2020 could bit too rosy point may get dial back year progress,2
say lot bad news already price stock,2
22% dividend yield not terribly compelling absolute basis high decade,2
dividend growth investor probably take close look company today investor run scared,2
even 2020 another tough year company no trouble survive itand thrive headwind fade away,2
happen,2
Nbc News report Better Business Bureau receive 1800 complaint SmileDirectClub cause share healthcare company tumble 163% Friday,3
Smiledirectclub market clear tooth aligner customer directly teledentistry platform,2
consumer flock company's offering affordability aesthetic but NBC News report today suggest customer not happy,2
after take impression mouth use kit receive scan one store SmileDirectClub mail consumer custom clear aligner wear straighten tooth,2
approach cut middleman reduce cost compare traditional brace,2
accord NBC News report however consumer suffer damage mouth result tooth loss change bite cause migraine,2
1800 complaint file Better Business Bureau mostly relate customer service problem replace broken aligner speak one remotely assign dentist,2
company say product help 750000 people trouble arise patient fail follow instruction not follow up dental team,2
investigative report follow news last month nine member Congress request Food Drug Administration Federal Trade Commission look company's practice ensure not mislead harm patient,2
no tell SmileDirectClub's reputation take hit report dissatisfied customer,2
business brisk,2
November report thirdquarter sale up 506% year year $1802 million,1
lead management predict sale $750 million $755 million 2019,2
fourthquarter result expect Feb 25,2
although revenue jumping profit remain elusive,3
give company lose $089 per share third quarter focus healthcare stock may make sense until know certain complaint isolate pathway profitability,3
Ibm's immediate future offer promise uncertainty,2
company seek integrate Red Hat operation transition cloud company CEO Ginni Rometty announce depart post April,2
stock not fare well under Rometty,3
IBM stock go $186 per share take ceo January 2012,2
today sell $153 per share,2
now head IBM's cloud division take company investor see new leadership turn IBM stock around,2
end performance incoming CEO Arvind Krishna likely determine IBM stock trade five year now,2
Ibm's new direction,2
company reinvent many time since found 1911,2
IBM work recreate again make multinational information technology company increasingly cloud company compensate grow concern most division see decline revenue,3
speed along reinvention purchase Red Hat $34 billion 2019,2
investor not yet know Krishna orchestrate turnaround,2
but greet appointment position positively price up IBM stock more 13% since company announce change Jan 31,1
Born India Krishna work IBM since complete PhD University Illinois 1990,2
rise rank eventually become senior vice president cloud cognitive software,2
lead many make comparison,2
Satya Nadella another indian immigrant rise ceo position Microsoft after lead cloud division,2
many credit Nadella turn Microsoft around make third company reach $1 trillion market cap,2
too early tell whether Krishna effect IBM,2
put head cloud division charge entire company clear IBM signal Wall Street definitely go direction,2
however Krishna Nadella different people; no mean similar resume promise similar result,2
moreover Microsoft make move six year ago cloud environment dramatically different Amazon only sizeable competitor,2
Alphabet Apple numerous business large small compete cloud market,2
even help Red Hat become leader cloud become challenge,3
also cost buy Red Hat place IBM difficult position,3
purchase IBM's longterm debt rise $584 billion end second quarter (up $397 billion previous quarter),3
two quarter later longterm debt stand $541 billion but remain considerable burden since company only hold $21 billion stockholder ' equity,3
only $82 billion cash IBM's growth option cloud strategy fail greatly reduce,2
Ibm offer compelling financial buyer,2
still company not survive more 100 year without adapt change time,2
loyal investor assume yet again,2
moreover turnaround may already underway,2
IBM's profit hit low point 2017 company earn $58 billion,3
2019 net income rise $94 billion,1
happen even though three IBM's five division see revenue decline 2019,2
analyst also forecast profit growth average 73% per year next five year,1
furthermore forward p / e ratio come 108,2
less half average p / e ratio 224 S&P 500,2
investor also earn dividend yield more 41% payout increase 24 consecutive year,1
dividend payout ratio percentage profit go dividend stand 608%,2
significant expense but manageable rate company,2
IBM cusp Dividend Aristocrat status payout hike more likely continue,1
Ibm's future Arvind Krishna's hand,2
end company leadership play significant role determine IBM stock trade five year now,2
though company appear poise follow Microsoft's footstep investor can not know sure history repeat,2
also give decline most IBM's division company's financial situation IBM not obvious Plan B cloud strategy fail,3
plan appear solid incoming ceo come cloud division overall revenue profit trend high since 2017,1
furthermore low p / e ratio rise dividend yield 4% investor incentive open position,1
but end IBM five year depend leadership Arvind Krishna,2
turn IBM major cloud player IBM stock likely trade much high level 2025,2
fail may point serious trouble tech stock,3
Spotify look like another richly value tech stock but lot cheap think,2
why : enormous addressable opportunity ahead far most wellposition company capture opportunity expand more profitable revenue stream,2
none appear widely accepted market but think only matter time,2
huge addressable market,2
Spotify 271 million monthly average user include 124 pay Premium subscriber,2
huge number already but Spotify still only scratch surface,1
number internetenable smartphone,2
relative proxy Spotify's addressable opportunity 3 billion territory Spotify operate intend operate time,2
figure only grow smartphone penetration continue,2
Spotify founder CEO Daniel Ek recently discuss company's longterm opportunity invest like good podcast,2
say :,2
believe market go after audio,2
go least billion probably two three billion people around world would want consume form content like daily weekly basis,2
go win market think have least third market,2
talkingwe,2
probably somewhere 10x-15x [ ] opportunity leave,2
still early day journey,2
lead global audio streaming market,2
battle big longterm opportunity Spotify plenty competition,2
Apple Music Amazon Music Alphabet's YouTube Music Sirius XM's Pandora well local player like India's Gaana,2
but Spotify benefit superior product evident enormous widening lead versus competitor,1
no 2 music streaming service Apple Music 60 million pay subscriber June last year last time Apple willing disclose figure,2
Apple impressive number share compare favorably Spotify's torrid growth surely would share,1
Spotify not only far more user subscriber direct competitor but user use service much more,1
(Peer Tencent Music technically large user base but not directly compete Spotify geographic market),2
Ek estimate Spotify's user engagement twice Apple Music three time Amazon Music,1
another sign Spotify's product superiority,1
make possible corporate strategy focus exclusively audio streaming,2
none Spotify's direct competitor focus single opportunity no company live die,2
Apple Music Amazon Music YouTube Music side project among many parent company,2
look research development (r&d),2
intensity Spotify,2
almost 2100 research development employee almost 50% entire workforce,2
mix shift toward highprofit area,2
Spotify's core business streaming music control major music label relatively low profit margin business believe pay more 65% revenue music right holder royalty payment,2
after cost revenue company's gross profit margin 26% get eat up plenty additional cost overhead expense leave operate income slightly negative,3
two company's new initiative interestingoriginal podcasting content marketplace service,2
Spotify invest hundred million acquire podcast content development asset,2
acquire Gimlet Anchor Parcast,2
last year total 357 million euro (equivalent $387 million current exchange rate),2
last week Spotify announce plan acquire sport website podcasting platform Ringer,2
exact purchase price not disclose report cost estimate $250 million,2
original podcast content Spotify own allow company make money via advertising also boost conversion rate free user pay subscriber,2
advertising technology company create radically improve podcast ad target measurement design significantly increase value podcast ad,2
far more profitable venture streaming labelcontrol music,1
Spotify's twosided marketplace strategy essentially sell advertising promotional service artist music label,2
sponsor recommendation artist label promote certain album song user,2
Spotify think like  late example,2
management say softwaretype profit margin far high Spotify's exist business today,1
market not seem care initiative moment but investor think big profitable Spotify future consider cheap today,1
after all value present value future cash flow,2
happen,2
share American Axle & Manufacturing lead global automotive supplier roughly 80 facility 17 country down 12% Friday afternoon after company release mixed fourthquarter result underwhelming guidance,3
sale decline 156% $143 billion compare prior year miss analyst ' estimate $150 billion,3
adjusted earning per share check $013 well ahead analyst ' prediction breakeven quarter,1
American Axle's stock price decline today likely due subdued guidance,3
: management expect 2020 revenue $58 billion $6 billion compare analyst ' $61 billion forecast,3
company expect 2020 free cash flow roughly $300 million also below analyst ' estimate $323 million,3
management note would lower,2
production China result coronavirus outbreak,2
AAM deliver solid operating cash flow performance 2019 adjusted operation lower global production volume GM work stoppage say AAM's chairman CEO David C Dauch press release,1
management plan double down free cash flow generation debt reduction 2020 well develope more advanced propulsion product help stoke demand even United States automotive market plateaus,2
company less dependent General Motors historically cost structure give flexibility year low vehicle production volume but clear near term could choppy investor vehicle production sale slow United States market,2
Friday's 12% decline continuation move low stock shed nearly 40% value past year alone,1
happen,2
share HEXO soar 189% Friday coattail Canopy Growth's positive fiscal 2020 thirdquarter update,1
canopy announce wellthanexpect top- bottomline fiscal 2020 Q3 result before market open Friday,1
quite canadian marijuana stock receive boost Canopy's strong q3 update,2
big cannabis producer's impressive quarteroverquarter revenue growth increase optimism entire canadian cannabis industry's prospect,2
Canopy Growth attribute revenue growth large part open around 140 retail cannabis store throughout Canada third quarter,2
improvement retail environment tailwind cannabis producer include HEXO,2
most likely reason HEXO's share price plunge more most canadian pot stock last six month,2
big decline could lead big bounce,2
sympathy move like see HEXO today often fade pretty quickly,2
HEXO announce quarterly result March,2
momentum continue company need demonstrate strong revenue growth focus fiscal discipline like Canopy Growth late result,1
happen,2
share SVMK parent company SurveyMonkey jump Friday follow fourthquarter report beat analyst expectation,2
revenue up doubledigit percentage company's guidance call similar growth 2020,2
stock up 189% 12:20 pm EST today,2
fourthquarter revenue $843 million up 24% year year,2
$500000 high average analyst estimate,2
enterprise sale account 25% total revenue up 13% prioryear period,1
company 6578 enterprise customer end quarter up 84% year year 720921 pay user up 11%,2
nongaap earning per share come loss $002 improvement loss,2
$003 prioryear period $002,2
well analyst expect,2
company produce free cash flow $66 million fourth quarter $402 million full year,1
never more excited opportunity ahead say ceo Zander Lurie,2
first quarter softwareasaservice company expect produce revenue $85 million $86 million up 25% year year,1
nonGAAP basis expect operate margin negative 2% negative 4%,2
full year SVMK see revenue range $375 million $381 million up 22% 24% 2019,2
nonGAAP operating margin expect 1% 2% company anticipate free cash flow $40 million $43 million,1
Svmk beat estimate across board guide continue strong growth 2020 investor find plenty reason bid up stock,1
